6.127759990972421633e+01	1.311197104397379860e+02	-1.013828605111604446e+02	-2.282533283336125294e+02	-1.341716760790335741e+02	-6.044933946735449837e+01	-2.635536772180737444e+02	-1.314980176050573846e+01	3.343324392509413201e+01	-1.331298160416386338e+02	3.099825086235283322e+01	-6.316979904959650582e+01
2.446283114039820816e+02	-3.433400618638640935e+02	1.711236290775856332e+02	-2.673202231560070459e+02	-5.471669042220312349e+02	-7.741462114435032049e+01	9.710653713335565840e+01	-1.674186951563288233e+02	-4.223223629533197965e+01	-1.295165286864200311e+02	1.398755825197570459e+02	-1.280671120819701798e+02
1.909341063614581628e+02	-3.704081748357270953e+02	2.355403426011666568e+02	2.769367376786613022e+02	-2.031583567314905849e+02	-2.755060790252512959e+01	4.094882036367147862e+02	-2.847948986655664498e+02	-2.531014379671606207e+02	1.206661056582379246e+02	-1.050244151894018927e+02	7.146921624535399076e+01
1.654951562401190586e+02	8.592973060213911651e+01	-9.836622250416968427e+01	-4.033503997423966325e+02	-4.088342563503396718e+02	-1.005465513833814128e+02	-1.741192463025425354e+02	3.616103924733789654e+01	-2.259651337535864712e+01	-3.043638645684607127e+02	2.935915224287675755e+02	-2.560333294120980554e+02
2.741668471403030480e+02	-2.329464899650029679e+02	2.474237940257976902e+02	-8.037427822958215984e+01	-5.271996082636505889e+02	-7.666226328959537284e+01	1.148918987466238377e+02	-3.019536412277101931e+02	-4.360590054816589145e+01	-4.277310824314061222e+01	2.828952454209922962e+02	-1.527955933873875551e+02
-3.409473220539872784e+01	-2.958828188147278837e+01	9.572457924848424682e+01	2.356396270406975191e+02	1.157708314783203321e+02	4.705001732269778358e+00	1.068985606197295937e+02	-5.134912937864456950e+01	1.346577147813373188e+01	2.016780018796216041e+02	-1.365788414073333570e+02	6.776878071727932706e+01
1.677030361711654507e+02	-1.708590825104018620e+02	1.041031540063879390e+02	1.881418887876889556e+01	-1.069443974645367348e+02	-2.147197425333690717e+02	1.806343267115132392e+02	-7.503202625286891703e+01	-3.056958082313931868e+02	-1.831962996255838334e+02	1.682239152100409996e+01	6.943008825798804651e+01
7.156156109475008975e+01	1.221411366297055281e+02	-7.204306503174052523e+01	-1.147162869157327947e+01	-1.615389569546550774e+00	-1.229596391284844685e+02	1.040732467773270855e+02	1.492961928293393328e+02	-2.125872331877083639e+02	-4.066806114278841164e+02	-1.571319894013921612e+02	-3.400329228918504043e+01
1.544921297339276691e+02	-5.142711909330289473e+02	3.173601423621737467e+02	4.244451405289102013e+02	-2.719981911196710485e+02	-9.529948671191584708e+01	5.184357146629619137e+02	-3.521230512450540573e+02	-1.875465761466203389e+02	2.671741960656394212e+02	-5.734202725569161885e+01	1.917463909682722374e+02
1.203859682921906398e+02	-3.915245605346111688e+02	3.050732429318940717e+02	3.272819656781749131e+02	-8.099666988905903509e+01	5.875928549032440174e+01	3.009070545520556834e+02	-1.929278384042229959e+02	3.775500148670915213e+00	3.477990995040323128e+02	1.124714442972779693e+01	1.399820376636094750e+02
1.292124969797472431e+02	2.148197778630152186e+02	-1.227209300706511357e+02	-4.669675085308925873e+02	-2.575143976106098194e+02	-8.410278650128464051e+01	-3.259695387192418252e+02	-1.693280044502393977e+01	-1.717108118502607397e+02	-3.609562743329313435e+02	1.389817642785527596e+02	-1.927705904288197871e+02
-2.330750131127205407e+02	2.072304645864850272e+02	-1.499854106137203757e+01	2.161292482391490921e+02	5.909080491056829487e+02	6.348279289771941336e+01	3.024305703772280651e+01	3.597896419091032953e+02	6.081392555700202962e+01	-1.400640393233177861e+01	-2.241847014784395924e+02	9.681594989780575133e+01
-8.756878336553015174e+01	-3.278089563570017617e+01	8.640850125416251615e+01	2.066202593038144073e+02	8.841581057993207082e+01	2.681491161846942362e+01	1.582154131911119634e+02	-7.245112548315515255e+01	2.809720810965678339e+01	1.763433997352911433e+02	-1.398124319442507044e+02	1.323353339090812426e+02
2.471477012494880228e+02	-4.492780795218853882e+02	1.832914213370745813e+02	2.338981634412689914e+00	-4.457988020187194138e+02	-6.469683435262504645e+01	1.819832297002793382e+02	-2.747536151703081941e+02	9.252124914778326570e+01	9.787388741144030746e+01	1.677629297809496052e+02	2.976348287915029189e+01
-1.120360999194519138e+02	2.100986067302937954e+02	-1.542628101336033524e+02	1.255694358517623641e+02	4.678931915947607649e+02	-5.592119897680485963e+01	2.049372314614954576e+02	1.676229997414749846e+02	-2.727474478659556780e+02	1.258001876775156802e+01	-3.012823283216301888e+02	7.382694811866973339e+01
1.702969174527822531e+02	-1.274928575095307650e+02	6.634595997918658838e+01	6.231869775415328405e+01	-1.268979970968097462e+02	-1.853858116681368813e+02	2.287380441717089923e+02	-4.083757185928789113e+00	-2.727479627786316314e+02	-2.333958616073041981e+02	2.453490082343870426e+01	-3.618908461282784650e+00
-1.642227677211323567e+02	1.927095984336857555e+02	-8.998761458880132125e+01	2.554973515572506813e+02	4.474573372067748096e+02	-2.337744545560470399e+01	1.583210895359614767e+02	2.594664850362522657e+02	-1.567117511872394289e+02	-1.203810670037445618e+02	-2.323023065564639182e+02	1.696096742000945028e+02
-3.516463376378283812e+01	-4.314285496667365294e+01	1.385407182457188924e+02	2.191367103067728692e+02	7.547543275425813647e+01	-2.577222387200622222e+01	2.021451248634691069e+02	-1.215883901505874860e+02	-7.048259373110869319e+01	1.321903337989779459e+02	-1.345861837054198986e+02	1.126466690265675652e+02
1.045203655929926185e+02	3.503071498609393331e+01	-5.597930040985335154e+01	-2.434723465460180023e+02	-1.835497483896220956e+02	-8.235983238545792062e+01	-7.851941423170062251e+01	8.072776198903767408e+01	-1.251865943750959502e+02	-3.403633272990297201e+02	-2.610082043282766051e+01	-1.531731393338756106e+02
-2.036361878932251557e+01	-1.500389704594164471e+02	1.808747552400707264e+02	3.655617731491020095e+02	2.130904465787755839e+02	-8.074101302430449323e+01	2.919844517737250840e+02	-3.051762547087163568e+01	-1.964638136019595152e+02	9.448200877924801944e+01	-2.210354546432600387e+02	1.832203724974489774e+02
1.592879466306127370e+02	-4.137572461500245709e+02	2.701419117356733750e+02	1.558602736570924208e+02	-3.441519786033854871e+02	-1.196880666240866731e+02	3.099713206686523108e+02	-2.876464662377434252e+02	-1.572934574209407188e+01	1.956454245814368278e+02	9.396002378111307962e+01	5.140028735886345856e+01
-2.036996760584494268e+02	-1.173004500134241681e+02	1.576227647125401745e+02	2.647496774376488702e+02	2.976673143661587346e+02	2.023911661584036210e+02	3.050864891222457231e+01	-5.246678186658029119e+01	2.637732065278133859e+02	4.459549608850414870e+02	-8.452295722185425575e+01	1.963937647995115015e+02
3.271039501745445932e+02	-2.090005324053416302e+02	1.678598358205158547e+02	-1.124433872152567915e+02	-5.959429955114046606e+02	-5.912997777562598856e+01	3.510130394085268790e+01	-2.492862547201594055e+02	-1.212926290742819191e+02	-4.693987309869041269e+01	1.835932753137059308e+02	-1.456383841120206455e+02
6.201939357346257253e+01	1.033183136574726291e+01	-1.433835305291940188e+02	-2.794124370013893781e+02	-8.686243513431199403e+01	8.014214866226106793e+00	-3.662174784588657417e+02	-2.299462728411867118e+01	1.283952130105425908e+02	-1.169016412704802690e+02	1.466264015380358785e+02	-2.202985847741553584e+02
-7.811903850482752887e+01	3.919345775693161045e+02	-3.179356936089772603e+02	-3.051598433563611934e+02	7.982439517263725293e+01	-1.576108908748416937e+01	-3.069866636628770493e+02	2.567395272680156495e+02	1.183029454756853482e+01	-2.794186851985476778e+02	-2.006164414019576725e+01	-2.264950489499847777e+02
-3.905913413956071167e+01	-1.195951630570457667e+02	1.625483881134926207e+02	4.533513782546266953e+02	1.474632841986046401e+02	-3.006273533379022922e+01	3.888255112842026620e+02	-6.183958430024530628e+01	-2.494556273925794301e+02	1.117488105177792761e+02	-1.764135259403990972e+02	2.292089502333310520e+02
8.105867631608779789e+01	-5.143774135614265788e+02	2.865592108028104121e+02	4.187808178887567578e+02	-2.739082715445823055e+02	7.516024277661385611e+01	6.163689529192099599e+02	-3.896150298420301397e+02	-1.822721563442979118e+02	2.437138389934876557e+02	-6.731601207840736834e+01	1.353635866242616430e+02
1.174001666740935264e+02	1.899398147648878705e+02	-5.491932716494119404e+01	-1.625950081843814417e+02	-1.131113566423907315e+02	-6.354168393399820758e+01	-5.630011200527579263e+01	9.623167798708522014e+01	-7.987340507096003250e+01	-2.367867414804467785e+02	3.545640762130498302e+01	-6.395049724573421912e+01
2.270199903081029902e+02	-4.212018370764148472e+02	3.057080580369470795e+02	2.260502778650276241e+02	-3.479677892285330358e+02	-3.635217078734179097e+01	2.345765237468550310e+02	-2.052469602949433067e+02	-1.169753329038989449e+02	2.347633531973830827e+02	8.199026020289917938e+01	1.535246603500341678e+02
-6.377321224327116767e+01	-8.180533211008301464e+01	1.504185051696194648e+02	1.816936086083566124e+02	1.749014211910637755e+02	-8.061263158552140595e+00	3.318115686805888345e+02	1.563940044360642787e+02	-5.749739736534677803e+01	1.121521407886889108e+02	-1.683470589445993255e+02	1.619899016838115244e+02
1.381087263821439421e+02	-3.029132302757537332e+01	1.955675707768556038e+01	-7.095706494244254259e+00	-1.901824588877917108e+02	-1.261413569158685419e+02	1.729801015047103760e+02	1.088071148297646999e+02	-3.331067919298789093e+02	-2.609181263672486466e+02	-4.419722351908596636e+01	-9.478683020721601338e+01
-7.774494542371088812e+01	2.224623052713962466e+02	-3.719090711474490263e+01	1.271270298557260219e+02	3.424779921189630727e+02	-3.070240107287524367e+01	9.269625991165790424e+01	2.039775180591489345e+02	-2.281459993060143461e+02	-1.390124224285133891e+02	-2.666149106364974841e+02	1.879965296277738958e+02
1.071784871333451434e+02	3.174193614931092355e+01	-5.624757413805716766e+01	-2.089804742740589631e+02	-1.986562502520537521e+02	-2.407767937197019137e+02	-1.067961683536390609e+02	8.935229690812568037e+01	-8.997201305800842874e+01	-2.860851716721246589e+02	3.966167981823605260e+01	-7.170858840607785112e+01
1.335740300846832440e+02	7.477267225076629131e+01	-1.755451524489706685e+02	-2.259340459855925758e+02	-2.098557316965978430e+02	-8.002170371066297605e+01	-8.810701031329986677e+01	-3.886713700180126807e+01	-1.260727240802539058e+02	-3.164059982238795783e+02	-2.904311424937749209e+01	-9.601468370074998404e+01
-2.177443201042086116e+02	2.275442597221297945e+02	-1.018864514782383566e+02	3.659952655415374352e+02	6.366024996790808927e+02	7.606552046905363795e-01	1.671661866675560475e+02	2.761776277865627662e+02	-1.125755876478163202e+02	-9.890601247248582695e+00	-3.344845537457553633e+02	2.478813163812137645e+02
1.674221946842558566e+02	3.760938794809758434e+01	5.202392237664082586e+01	3.124191531493873697e+01	-1.335774882523543283e+02	-2.438720835079590756e+02	1.315102798069114272e+02	-5.860566758111109209e+01	-2.433451018423192806e+02	-3.691220137183046290e+02	4.964625610232126007e+00	-1.846843541013805634e+01
1.879038547088012479e+01	4.028233566439187285e+01	-5.412979197141567056e+01	-2.667744314895223852e+02	-1.808740559235278624e+02	-9.521335661868754130e+00	-6.324139103201426337e+01	3.379255920640260058e+01	1.016939368117051572e+02	-1.362716340014903267e+02	1.142144234585524885e+02	-1.431501948280120473e+02
2.322601343123233733e+02	-1.637059061833951432e+02	6.358663148940181031e+00	-3.176278084018912864e+02	-4.942046638405462318e+02	-1.090548394417452904e+01	-1.020197224410993613e+02	-2.064733702286300741e+02	-3.492806435397810105e+01	-2.458820756241123604e+02	2.404410154744044235e+02	-2.376096791295177866e+02
-3.168991445333412003e+02	2.833561189381224494e+02	-1.275533695060491510e+02	2.617286710194678108e+02	5.623188675778322931e+02	4.099165794254778206e+01	9.006381726679411770e+01	2.111793783231713917e+02	-2.159702900478912113e+00	2.741498456620993807e+01	-1.586061993878527119e+02	1.081902132044030651e+02
-1.288246839769836640e+02	-1.607991872113564114e+02	2.292756678112097859e+02	6.045928386455645978e+02	3.471554362280898545e+02	-2.945566244856928506e+01	5.560990940882293216e+02	4.184713259629926796e+01	-8.211995440635512011e+01	2.591050413267204249e+02	-3.378032053103389671e+02	3.448184612786356524e+02
-2.906803618170163759e+02	9.223808639744436277e+01	-5.273599772914732853e+01	3.334006360338989907e+02	5.349071623738934704e+02	9.663277894785088051e+01	1.758333329394468194e+02	3.782217880890658535e+01	8.443615546202181577e+01	2.756413280813789584e+02	-1.384131448137433438e+02	2.174239624756649789e+02
-2.740249302224040662e+02	2.217731357302905622e+02	2.461629618937774922e+01	3.330686476223277168e+02	5.313032809085099188e+02	3.461878279240486478e+01	1.881972964317463948e+01	2.147886619453321941e+02	6.571715095174685928e+01	3.305759672154428586e+01	-2.421190068441245558e+02	9.775401879298721042e+01
1.807724048342038827e+02	2.820723338430972404e+01	-6.667132494526344999e+01	-8.114886727272842393e+01	-1.325201327617349705e+02	-1.967513111871102183e+02	1.786209382206729117e+02	6.942120636844317971e+01	-3.187910913915904985e+02	-3.807882748270611728e+02	2.177892588327891588e+01	2.348572155529104322e+01
-1.982680089867994297e+02	-1.121289609620415604e+02	3.564938299834495297e+02	6.451676720928601299e+02	4.044901097235605789e+02	1.268329457730566219e+02	4.015370431284097776e+02	-1.002321413497029710e+02	6.133303411848916653e+01	5.564298909087258380e+02	-2.489799070405618409e+02	3.882626471294009889e+02
1.611156033140941304e+02	3.225046550029991295e+02	-2.185338280033894023e+02	-5.857845595326366492e+02	-3.812874832630633364e+02	-2.192552798875348685e+02	-4.013837916124636536e+02	1.337962893073136570e+02	-8.902229160546487208e+01	-5.866269822525939617e+02	2.749173014223608789e+02	-2.877954082564596092e+02
6.324828816959085742e+01	-2.342202090319164540e+02	1.771165291475952586e+02	4.044750063495154677e+02	7.483441884340913930e+01	5.536207514532490848e+01	3.107968195471300419e+02	-1.155588306191945946e+02	-3.255505990940059746e+01	4.949051427709834456e+02	-1.404997791429062772e+02	2.120101923611451866e+02
